class	hgvs_pos	Regions	Rule	Guidelines	Outcome
SVDBSplice	-23	PPT-Branchpoint	DA9	Auxiliary	None
SVDBSplice	-3	Acceptor	DA4	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Intron retention',)
SVDBNormal	-48	Branchpoint	DA1	Creation	None
SVDBNormal	-24	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-4	PPT	DA8	Context	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon extension',)
SVDBNormal	-34	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-40	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-47	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-43	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-33	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-17	PPT-Branchpoint	DA9	Context	None
SVDBSplice	-9	PPT	DA1	Creation	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon extension',)
SVDBNormal	-10	PPT	DA9	Auxiliary	None
SVDBNormal	-25	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-43	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-37	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-31	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-17	PPT-Branchpoint	DA9	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	None
SVDBSplice	-32	Branchpoint	DA7	Standard	None
SVDBSplice	-3	Acceptor	DA4	Auxiliary	('Exon truncation',)
SVDBSplice	-5	PPT	DA5	Auxiliary	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-8	PPT	DA9	Standard	None
SVDBNormal	-13	PPT	DA9	Context	None
SVDBNormal	-24	PPT-Branchpoint	DA9	Auxiliary	None
SVDBSplice	-10	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-32	Branchpoint	DA7	Context	None
SVDBNormal	-30	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-17	PPT-Branchpoint	DA9	Standard	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation', 'Intron retention')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-28	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-34	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-36	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-32	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-4	PPT	DA8	Standard	None
SVDBSplice	-17	PPT-Branchpoint	DA1	Auxiliary	('Exon extension',)
SVDBSplice	-5	PPT	DA1	Creation	None
SVDBSplice	-11	PPT	DA9	Standard	None
SVDBSplice	-12	PPT	DA9	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-23	PPT-Branchpoint	DA1	Auxiliary	None
SVDBSplice	-6	PPT	DA1	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-9	PPT	DA1	Standard	None
SVDBSplice	-2	Acceptor	DA2	Standard	None
SVDBNormal	-42	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-34	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-14	PPT	DA9	Context	None
SVDBNormal	-8	PPT	DA9	Context	None
SVDBNormal	-4	PPT	DA8	Standard	None
SVDBNormal	-18	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-1	Acceptor	DA2	Standard	None
SVDBSplice	-4	PPT	DA8	Standard	None
SVDBNormal	-21	PPT-Branchpoint	DA9	Standard	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation', 'Intron retention')
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-3	Acceptor	DA3	Standard	('Intron retention',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping', 'Intron retention')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-30	Branchpoint	DA1	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation', 'Intron retention')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-6	PPT	DA5	Standard	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Intron retention',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-8	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-31	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-10	PPT	DA9	Context	None
SVDBSplice	-14	PPT	DA1	Context	('Exon extension',)
SVDBSplice	-3	Acceptor	DA4	Standard	None
SVDBSplice	-9	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-30	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-31	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-22	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-8	PPT	DA9	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-7	PPT	DA1	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-9	PPT	DA1	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-5	PPT	DA5	Standard	('Exon skipping',)
SVDBSplice	-16	PPT-Branchpoint	DA1	Context	('Exon extension',)
SVDBNormal	-28	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-10	PPT	DA9	Context	None
SVDBNormal	-4	PPT	DA8	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-27	Branchpoint	DA7	Context	None
SVDBNormal	-23	PPT-Branchpoint	DA7	Context	None
SVDBSplice	-6	PPT	DA1	Standard	('Exon extension',)
SVDBNormal	-25	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-42	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-44	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-19	PPT-Branchpoint	DA1	Creation	None
SVDBSplice	-7	PPT	DA1	Standard	('Exon extension', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon extension', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon extension', 'Exon truncation')
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-10	PPT	DA9	Auxiliary	None
SVDBSplice	-5	PPT	DA5	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-33	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-10	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-3	Acceptor	DA4	Standard	('Intron retention',)
SVDBSplice	-2	Acceptor	DA2	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation', 'Intron retention')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-3	Acceptor	DA4	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-32	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-17	PPT-Branchpoint	DA1	Context	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation', 'Intron retention')
SVDBSplice	-3	Acceptor	DA3	Standard	('Exon truncation', 'Intron retention')
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-16	PPT-Branchpoint	DA1	Auxiliary	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-10	PPT	DA9	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	None
SVDBSplice	-3	Acceptor	DA4	Standard	('Intron retention',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-3	Acceptor	DA3	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-4	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-8	PPT	DA1	Standard	None
SVDBNormal	-24	PPT-Branchpoint	DA9	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-36	Branchpoint	DA1	Creation	('Exon extension', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon extension', 'Exon skipping')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-44	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-9	PPT	DA1	Standard	('Exon extension',)
SVDBNormal	-31	Branchpoint	DA7	Context	None
SVDBNormal	-30	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-14	PPT	DA9	Auxiliary	None
SVDBNormal	-13	PPT	DA9	Standard	None
SVDBNormal	-43	Branchpoint	DA7	Context	None
SVDBNormal	-36	Branchpoint	DA7	Context	None
SVDBNormal	-35	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-16	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-11	PPT	DA9	Auxiliary	None
SVDBNormal	-8	PPT	DA9	Standard	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation', 'Intron retention')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-14	PPT	DA9	Standard	None
SVDBNormal	-33	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-24	PPT-Branchpoint	DA1	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-41	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-14	PPT	DA9	Standard	None
SVDBNormal	-29	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-16	PPT-Branchpoint	DA1	Context	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation', 'Intron retention')
SVDBSplice	-9	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-7	PPT	DA9	Standard	None
SVDBSplice	-9	PPT	DA9	Standard	None
SVDBSplice	-13	PPT	DA9	Standard	None
SVDBSplice	-29	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-31	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-46	Branchpoint	DA1	Auxiliary	None
SVDBSplice	-19	PPT-Branchpoint	DA1	Context	('Exon extension',)
SVDBSplice	-7	PPT	DA9	Standard	None
SVDBSplice	-26	Branchpoint	DA7	Context	None
SVDBSplice	-29	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-3	Acceptor	DA1	Standard	('Exon skipping',)
SVDBSplice	-5	PPT	DA5	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Intron retention',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-11	PPT	DA9	Context	None
SVDBNormal	-19	PPT-Branchpoint	DA9	Context	None
SVDBNormal	-23	PPT-Branchpoint	DA9	Context	None
SVDBNormal	-31	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-38	Branchpoint	DA1	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-3	Acceptor	DA3	Standard	('Exon truncation',)
SVDBSplice	-6	PPT	DA5	Auxiliary	('Exon skipping',)
SVDBNormal	-40	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-35	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-9	PPT	DA9	Context	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-7	PPT	DA9	Auxiliary	None
SVDBNormal	-8	PPT	DA9	Auxiliary	None
SVDBNormal	-39	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation', 'Intron retention')
SVDBSplice	-8	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-7	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon extension', 'Exon skipping')
SVDBSplice	-16	PPT-Branchpoint	DA1	Creation	('Exon extension',)
SVDBSplice	-6	PPT	DA5	Auxiliary	('Exon skipping',)
SVDBSplice	-3	Acceptor	DA3	Standard	('Exon truncation',)
SVDBNormal	-12	PPT	DA9	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-2	Acceptor	DA2	Standard	None
SVDBNormal	-12	PPT	DA9	Auxiliary	None
SVDBNormal	-20	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-29	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-43	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-17	PPT-Branchpoint	DA1	Auxiliary	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Intron retention',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-5	PPT	DA5	Auxiliary	('Intron retention',)
SVDBNormal	-23	PPT-Branchpoint	DA1	Auxiliary	None
SVDBNormal	-30	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	None
SVDBNormal	-31	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-44	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-21	PPT-Branchpoint	DA9	Context	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-6	PPT	DA5	Standard	('Exon truncation',)
SVDBSplice	-36	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-50	Branchpoint	DA1	Creation	None
SVDBNormal	-30	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-21	PPT-Branchpoint	DA9	Context	None
SVDBNormal	-20	PPT-Branchpoint	DA9	Context	None
SVDBNormal	-47	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-46	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-45	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-37	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-28	Branchpoint	DA1	Creation	None
SVDBNormal	-13	PPT	DA9	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	None
SVDBNormal	-11	PPT	DA9	Auxiliary	None
SVDBNormal	-16	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-19	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-24	PPT-Branchpoint	DA1	Context	None
SVDBNormal	-35	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-40	Branchpoint	DA7	Context	None
SVDBSplice	-3	Acceptor	DA3	Standard	('Exon skipping',)
SVDBSplice	-3	Acceptor	DA3	Standard	('Intron retention',)
SVDBSplice	-5	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation', 'Intron retention')
SVDBSplice	-5	PPT	DA5	Standard	None
SVDBNormal	-30	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation', 'Intron retention')
SVDBSplice	-1	Acceptor	DA2	Standard	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-21	PPT-Branchpoint	DA9	Context	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-13	PPT	DA9	Auxiliary	('Exon extension',)
SVDBSplice	-12	PPT	DA1	Standard	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation', 'Intron retention')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Intron retention',)
SVDBSplice	-3	Acceptor	DA3	Standard	('Exon extension', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-3	Acceptor	DA3	Context	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-16	PPT-Branchpoint	DA1	Context	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-3	Acceptor	DA4	Auxiliary	None
SVDBNormal	-4	PPT	DA8	Standard	None
SVDBSplice	-6	PPT	DA5	Standard	('Exon skipping',)
SVDBSplice	-4	PPT	DA8	Standard	('Intron retention',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Intron retention')
SVDBNormal	-11	PPT	DA9	Standard	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-5	PPT	DA1	Standard	('Exon extension',)
SVDBNormal	-3	Acceptor	DA3	Context	None
SVDBNormal	-8	PPT	DA9	Auxiliary	None
SVDBNormal	-20	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-34	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-41	Branchpoint	DA1	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-1	Acceptor	DA2	Standard	None
SVDBNormal	-36	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-35	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBNormal	-47	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-30	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-45	Branchpoint	DA1	Creation	None
SVDBNormal	-21	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-11	PPT	DA9	Standard	None
SVDBNormal	-5	PPT	DA5	Auxiliary	None
SVDBNormal	-35	Branchpoint	DA1	Context	None
SVDBSplice	-1	Acceptor	DA2	Standard	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBNormal	-21	PPT-Branchpoint	DA9	Auxiliary	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Intron retention',)
SVDBSplice	-3	Acceptor	DA3	Standard	('Exon skipping',)
SVDBNormal	-5	PPT	DA5	Auxiliary	None
SVDBNormal	-9	PPT	DA9	Standard	None
SVDBSplice	-6	PPT	DA1	Creation	('Exon extension',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-3	Acceptor	DA3	Context	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-17	PPT-Branchpoint	DA1	Context	None
SVDBNormal	-42	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-34	Branchpoint	DA1	Auxiliary	None
SVDBNormal	-20	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-15	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-24	PPT-Branchpoint	DA1	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon truncation',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-3	Acceptor	DA4	Standard	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon extension', 'Exon truncation')
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-3	Acceptor	DA3	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-5	PPT	DA1	Standard	('Exon truncation',)
SVDBNormal	-31	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-25	Branchpoint	DA7	Context	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Intron retention',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-1	Acceptor	DA2	Standard	('Exon skipping', 'Intron retention')
SVDBSplice	-3	Acceptor	DA3	Context	('Exon truncation',)
SVDBNormal	-12	PPT	DA9	Standard	None
SVDBNormal	-27	Branchpoint	DA7	Context	None
SVDBNormal	-24	PPT-Branchpoint	DA9	Standard	None
SVDBSplice	-2	Acceptor	DA2	Standard	('Exon skipping',)
SVDBSplice	-26	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-1	Acceptor	DA2	Standard	None
SVDBNormal	-21	PPT-Branchpoint	DA9	Auxiliary	None
SVDBNormal	-31	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-32	Branchpoint	DA7	Auxiliary	None
SVDBSplice	-3	Acceptor	DA4	Standard	('Exon skipping',)
SVDBNormal	-12	PPT	DA9	Auxiliary	None
SVDBNormal	-17	PPT-Branchpoint	DA9	Standard	None
SVDBSplice	-20	PPT-Branchpoint	DA9	Standard	None
SVDBNormal	-27	Branchpoint	DA7	Context	None
SVDBNormal	-38	Branchpoint	DA7	Auxiliary	None
SVDBNormal	-27	Branchpoint	DA7	Auxiliary	None
